"Fiscal.Year","Pricing.Mechanism","ProductOrServiceArea","SubCustomer","Query_Run","Action.Obligation","SumOfnumberOfActions","SubCustomer.sum","SubCustomer.detail","SubCustomer.component","Subcustomer.Obsolete","ServicesCategory.detail","ServicesCategory.sum","ProductsCategory.detail","ProductOrServiceArea.DLA","Pricing.Mechanism.Code","Pricing.Mechanism.detail","Pricing.Mechanism.sum","Pricing.Mechanism.hypothesis","Pricing.Mechanism.Incentive","Pricing.Mechanism.Correlation","IsCostBased","IsFixedPrice","IsIncentive","Deflator.2013","Deflator.2012","Deflator.2011","Deflator.2005","Deflator.2014","Obligation.2013","Obligation.2014","LogOfAction.Obligation"
2012-09-30,"Cost Plus Incentive","Clothing & Subsistence","Air Force","08:22.5",5698204.35,17,"Air Force","Air Force","Air Force",FALSE,"Products","Products (All)","Clothing & Subsistence","Clothing & Sub.","V","Cost (Plus Incentive)","Cost+","Cost+","","Other",NA,"Combination 
or Unlabeled",NA,0.980234506,1,1.023166361,1.1704,0.9711,0.00581310320655045,0.00586778328699413,6.75573801992733
2012-09-30,"Fixed Price with Economic Price Adjustment","Electronics & Communications","Air Force","08:22.5",6066461.56,69,"Air Force","Air Force","Air Force",FALSE,"Products","Products (All)","Electronics & Communications","Electronics & Comm.","K","Fixed Price (Other)","Fixed","Fixed","FALSE","Fixed",1,"Other",1,0.980234506,1,1.023166361,1.1704,0.9711,0.00618878597199679,0.00624699985583359,6.78293545004574
2012-09-30,"Time and Materials","Electronics & Communications","Air Force","08:22.5",9332993.59,109,"Air Force","Air Force","Air Force",FALSE,"Products","Products (All)","Electronics & Communications","Electronics & Comm.","Y","Time/Mat.","Time/Mat.","Other","FALSE","Other",1,"Other",1,0.980234506,1,1.023166361,1.1704,0.9711,0.00952118450521063,0.00961074409432602,6.97002096755037
2012-09-30,"Cost No Fee","ERS","Air Force","08:22.5",388522021.9,829,"Air Force","Air Force","Air Force",FALSE,"ERS","Services (Non-R&D)","Services (Non-R&D)","Other Services","S","Cost (Other)","Cost+","Cost+","","Other",NA,"Combination 
or Unlabeled",NA,0.980234506,1,1.023166361,1.1704,0.9711,0.396356197952493,0.40008446287715,8.58941564017322
2012-09-30,"Firm Fixed Price","FRS&C","Air Force","08:22.5",3815418752,22452,"Air Force","Air Force","Air Force",FALSE,"FRS&C","Services (Non-R&D)","Services (Non-R&D)","FRS&C","J","Fixed Price (Firm)","Fixed","Fixed","FALSE","Fixed",NA,"Combination 
or Unlabeled",NA,0.980234506,1,1.023166361,1.1704,0.9711,3.89235303250996,3.92896586551334,9.58154220984074
2012-09-30,"Fixed Price with Economic Price Adjustment","Ground Vehicles","Air Force","08:22.5",113507,3,"Air Force","Air Force","Air Force",FALSE,"Products","Products (All)","Ground Vehicles","Ground Vehicles","K","Fixed Price (Other)","Fixed","Fixed","FALSE","Fixed",1,"Other",1,0.980234506,1,1.023166361,1.1704,0.9711,0.000115795760407561,0.000116884975800638,5.05502264538492
2012-09-30,"Time and Materials","Ground Vehicles","Air Force","08:22.5",47800,1,"Air Force","Air Force","Air Force",FALSE,"Products","Products (All)","Ground Vehicles","Ground Vehicles","Y","Time/Mat.","Time/Mat.","Other","FALSE","Other",1,"Other",1,0.980234506,1,1.023166361,1.1704,0.9711,4.87638414149032e-05,4.9222531150242e-05,4.67942789661212
2012-09-30,"Cost Plus Incentive","ICT","Air Force","08:22.5",648846.31,5,"Air Force","Air Force","Air Force",FALSE,"ICT","Services (Non-R&D)","Services (Non-R&D)","ICT","V","Cost (Plus Incentive)","Cost+","Cost+","","Other",NA,"Combination 
or Unlabeled",NA,0.980234506,1,1.023166361,1.1704,0.9711,0.000661929677060359,0.000668156018947585,5.8121418391373
2012-09-30,"Fixed Price Award Fee","ICT","Air Force","08:22.5",15070184.96,15,"Air Force","Air Force","Air Force",FALSE,"ICT","Services (Non-R&D)","Services (Non-R&D)","ICT","M","Fixed Price (Other)","Fixed","Fixed","FALSE","Fixed",0,"Fixed Price",0,0.980234506,1,1.023166361,1.1704,0.9711,0.0153740608678389,0.0155186746576048,7.17811858254784
2012-09-30,"Fixed Price Award Fee","MED","Air Force","08:22.5",-49410.81,1,"Air Force","Air Force","Air Force",FALSE,"MED","Services (Non-R&D)","Services (Non-R&D)","Other Services","M","Fixed Price (Other)","Fixed","Fixed","FALSE","Fixed",0,"Fixed Price",0,0.980234506,1,1.023166361,1.1704,0.9711,-5.04071318623831e-05,-5.08812789620019e-05,NA
2012-09-30,"Fixed Price Level of Effort","MED","Air Force","08:22.5",512554.46,3,"Air Force","Air Force","Air Force",FALSE,"MED","Services (Non-R&D)","Services (Non-R&D)","Other Services","B","Fixed Price (Other)","Fixed","Other","FALSE","Fixed",1,"Other",1,0.980234506,1,1.023166361,1.1704,0.9711,0.000522889631881618,0.000527808114509319,5.70974001689056
2012-09-30,"Fixed Price with Economic Price Adjustment","MED","Air Force","08:22.5",16857866.58,249,"Air Force","Air Force","Air Force",FALSE,"MED","Services (Non-R&D)","Services (Non-R&D)","Other Services","K","Fixed Price (Other)","Fixed","Fixed","FALSE","Fixed",1,"Other",1,0.980234506,1,1.023166361,1.1704,0.9711,0.0171977893828602,0.0173595578004325,7.22680261233149
2012-09-30,"Cost No Fee","Other","Air Force","08:22.5",1798405.03,43,"Air Force","Air Force","Air Force",FALSE,"Products","Products (All)","Other","Other Products","S","Cost (Other)","Cost+","Cost+","","Other",NA,"Combination 
or Unlabeled",NA,0.980234506,1,1.023166361,1.1704,0.9711,0.00183466815235741,0.00185192568221604,6.2548875085788
2012-09-30,"Cost Plus Fixed Fee","PAMS","Air Force","08:22.5",2294414232,2823,"Air Force","Air Force","Air Force",FALSE,"PAMS","Services (Non-R&D)","Services","PAMS","U","Cost (Other)","Cost+","Cost+","","Other",NA,"Combination 
or Unlabeled",NA,0.980234506,1,1.023166361,1.1704,0.9711,2.34067890689006,2.36269615075687,9.36067182787713
2012-09-30,"Firm Fixed Price","PAMS","Air Force","08:22.5",5975978725,18839,"Air Force","Air Force","Air Force",FALSE,"PAMS","Services (Non-R&D)","Services","PAMS","J","Fixed Price (Firm)","Fixed","Fixed","FALSE","Fixed",NA,"Combination 
or Unlabeled",NA,0.980234506,1,1.023166361,1.1704,0.9711,6.09647863691915,6.15382424570075,9.77640904268426
2012-09-30,"Firm Fixed Price","R&D","Air Force","08:22.5",3547083440,2243,"Air Force","Air Force","Air Force",FALSE,"R&D","R&D","R&D","Other Services","J","Fixed Price (Firm)","Fixed","Fixed","FALSE","Fixed",NA,"Combination 
or Unlabeled",NA,0.980234506,1,1.023166361,1.1704,0.9711,3.61860699484497,3.65264487694367,9.54987140474072
2012-09-30,"Fixed Price with Economic Price Adjustment","PAMS","Air Force","08:22.5",8784328.58,84,"Air Force","Air Force","Air Force",FALSE,"PAMS","Services (Non-R&D)","Services","PAMS","K","Fixed Price (Other)","Fixed","Fixed","FALSE","Fixed",1,"Other",1,0.980234506,1,1.023166361,1.1704,0.9711,0.00896145618852556,0.00904575077746885,6.94370857230319
2012-09-30,"Order Dependent (IDV only)","PAMS","Air Force","08:22.5",0,NA,"Air Force","Air Force","Air Force",FALSE,"PAMS","Services (Non-R&D)","Services","PAMS","1","Unlabeled","Unlabeled","Unlabeled","Unlabeled","Unlabeled",1,"Other",1,0.980234506,1,1.023166361,1.1704,0.9711,0,0,0
2012-09-30,"Time and Materials","PAMS","Air Force","08:22.5",472304627.5,1603,"Air Force","Air Force","Air Force",FALSE,"PAMS","Services (Non-R&D)","Services","PAMS","Y","Time/Mat.","Time/Mat.","Other","FALSE","Other",1,"Other",1,0.980234506,1,1.023166361,1.1704,0.9711,0.481828199894036,0.486360444341468,8.67422220068547
2012-09-30,"Cost Sharing","R&D","Air Force","08:22.5",72800287.06,53,"Air Force","Air Force","Air Force",FALSE,"R&D","R&D","R&D","Other Services","T","Cost (Other)","Cost+","Cost+","","Other",NA,"Combination 
or Unlabeled",NA,0.980234506,1,1.023166361,1.1704,0.9711,0.0742682354216165,0.0749668284007826,7.86213309179007
2012-09-30,"Firm Fixed Price","Aircraft","Air Force","08:22.5",13883064989,4041,"Air Force","Air Force","Air Force",FALSE,"Products","Products (All)","Aircraft","Aircraft","J","Fixed Price (Firm)","Fixed","Fixed","FALSE","Fixed",NA,"Combination 
or Unlabeled",NA,0.980234506,1,1.023166361,1.1704,0.9711,14.1630037547362,14.2962259180311,10.142485356671
2012-09-30,"Fixed Price Incentive","Aircraft","Air Force","08:22.5",1982398924,148,"Air Force","Air Force","Air Force",FALSE,"Products","Products (All)","Aircraft","Aircraft","L","Fixed Price (Other)","Fixed","Fixed","TRUE","Fixed",1,"Other",1,0.980234506,1,1.023166361,1.1704,0.9711,2.02237210776173,2.04139524662754,9.29719105330711
2012-09-30,"Cost Plus Fixed Fee","Engines & Power Plants","Air Force","08:22.5",-591691.83,3,"Air Force","Air Force","Air Force",FALSE,"Products","Products (All)","Engines & Power Plants","Engines & Power Pl.","U","Cost (Other)","Cost+","Cost+","","Other",NA,"Combination 
or Unlabeled",NA,0.980234506,1,1.023166361,1.1704,0.9711,-0.000603622731477278,-0.00060930061785604,NA
2012-09-30,"Fixed Price Award Fee","Engines & Power Plants","Air Force","08:22.5",8508928.8,2,"Air Force","Air Force","Air Force",FALSE,"Products","Products (All)","Engines & Power Plants","Engines & Power Pl.","M","Fixed Price (Other)","Fixed","Fixed","FALSE","Fixed",0,"Fixed Price",0,0.980234506,1,1.023166361,1.1704,0.9711,0.00868050323460048,0.00876215508186593,6.9298748896344
2012-09-30,"Time and Materials","ERS","Air Force","08:22.5",539100474.7,961,"Air Force","Air Force","Air Force",FALSE,"ERS","Services (Non-R&D)","Services (Non-R&D)","Other Services","Y","Time/Mat.","Time/Mat.","Other","FALSE","Other",1,"Other",1,0.980234506,1,1.023166361,1.1704,0.9711,0.549970921652089,0.555144140356297,8.73166971424284
2012-09-30,"Combination (two or more)","FRS&C","Air Force","08:22.5",273506706.1,460,"Air Force","Air Force","Air Force",FALSE,"FRS&C","Services (Non-R&D)","Services (Non-R&D)","FRS&C","2","Combination","Combination","Unlabeled","","Other",NA,"Combination 
or Unlabeled",NA,0.980234506,1,1.023166361,1.1704,0.9711,0.27902170799525,0.281646283698898,8.43696797924905
2012-09-30,"Fixed Price Redetermination","FRS&C","Air Force","08:22.5",5737106.37,22,"Air Force","Air Force","Air Force",FALSE,"FRS&C","Services (Non-R&D)","Services (Non-R&D)","FRS&C","A","Fixed Price (Other)","Fixed","Fixed","FALSE","Fixed",1,"Other",1,0.980234506,1,1.023166361,1.1704,0.9711,0.00585278964868433,0.00590784303367315,6.75869290208321
2012-09-30,"Order Dependent (IDV only)","Ground Vehicles","Air Force","08:22.5",0,NA,"Air Force","Air Force","Air Force",FALSE,"Products","Products (All)","Ground Vehicles","Ground Vehicles","1","Unlabeled","Unlabeled","Unlabeled","Unlabeled","Unlabeled",1,"Other",1,0.980234506,1,1.023166361,1.1704,0.9711,0,0,0
2012-09-30,"Cost Plus Fixed Fee","ICT","Air Force","08:22.5",186141774.3,464,"Air Force","Air Force","Air Force",FALSE,"ICT","Services (Non-R&D)","Services (Non-R&D)","ICT","U","Cost (Other)","Cost+","Cost+","","Other",NA,"Combination 
or Unlabeled",NA,0.980234506,1,1.023166361,1.1704,0.9711,0.189895145662216,0.191681365770775,8.26984384928365
2012-09-30,"Fixed Price Level of Effort","ICT","Air Force","08:22.5",3888338.98,26,"Air Force","Air Force","Air Force",FALSE,"ICT","Services (Non-R&D)","Services (Non-R&D)","ICT","B","Fixed Price (Other)","Fixed","Other","FALSE","Fixed",1,"Other",1,0.980234506,1,1.023166361,1.1704,0.9711,0.00396674362736625,0.0040040562043044,6.58976411909534
2012-09-30,"Order Dependent (IDV only)","Launchers & Munitions","Air Force","08:22.5",0,NA,"Air Force","Air Force","Air Force",FALSE,"Products","Products (All)","Launchers & Munitions","Other Platform/Weap.","1","Unlabeled","Unlabeled","Unlabeled","Unlabeled","Unlabeled",1,"Other",1,0.980234506,1,1.023166361,1.1704,0.9711,0,0,0
2012-09-30,"Cost Plus Award Fee","MED","Air Force","08:22.5",1917600.25,19,"Air Force","Air Force","Air Force",FALSE,"MED","Services (Non-R&D)","Services (Non-R&D)","Other Services","R","Cost (Other)","Cost+","Cost+","","Other",NA,"Combination 
or Unlabeled",NA,0.980234506,1,1.023166361,1.1704,0.9711,0.00195626683029663,0.00197466815981876,6.28275807764513
2012-09-30,"Cost No Fee","Missiles & Space","Air Force","08:22.5",-62862.33,6,"Air Force","Air Force","Air Force",FALSE,"Products","Products (All)","Missiles & Space","Other Platform/Weap.","S","Cost (Other)","Cost+","Cost+","","Other",NA,"Combination 
or Unlabeled",NA,0.980234506,1,1.023166361,1.1704,0.9711,-6.41298889349647e-05,-6.47331170837195e-05,NA
2012-09-30,"Fixed Price Level of Effort","Missiles & Space","Air Force","08:22.5",1670245.92,1,"Air Force","Air Force","Air Force",FALSE,"Products","Products (All)","Missiles & Space","Other Platform/Weap.","B","Fixed Price (Other)","Fixed","Other","FALSE","Fixed",1,"Other",1,0.980234506,1,1.023166361,1.1704,0.9711,0.00170392483612488,0.00171995254865616,6.22278041955243
2012-09-30,"Not Reported","Other","Air Force","08:22.5",-4179.5,2,"Air Force","Air Force","Air Force",FALSE,"Products","Products (All)","Other","Other Products","NO","Unlabeled","Unlabeled","Unlabeled","Unlabeled","Unlabeled",1,"Other",1,0.980234506,1,1.023166361,1.1704,0.9711,-4.26377563166502e-06,-4.30388219544846e-06,NA
2012-09-30,"Time and Materials","Other","Air Force","08:22.5",3054803.35,28,"Air Force","Air Force","Air Force",FALSE,"Products","Products (All)","Other","Other Products","Y","Time/Mat.","Time/Mat.","Other","FALSE","Other",1,"Other",1,0.980234506,1,1.023166361,1.1704,0.9711,0.00311640054629948,0.00314571449902173,6.48498325819274
2012-09-30,"Fixed Price Award Fee","PAMS","Air Force","08:22.5",40887141.04,157,"Air Force","Air Force","Air Force",FALSE,"PAMS","Services (Non-R&D)","Services","PAMS","M","Fixed Price (Other)","Fixed","Fixed","FALSE","Fixed",0,"Fixed Price",0,0.980234506,1,1.023166361,1.1704,0.9711,0.0417115912465134,0.0421039450520029,7.6115867443533
2012-09-30,"Cost No Fee","R&D","Air Force","08:22.5",1582536832,1139,"Air Force","Air Force","Air Force",FALSE,"R&D","R&D","R&D","Other Services","S","Cost (Other)","Cost+","Cost+","","Other",NA,"Combination 
or Unlabeled",NA,0.980234506,1,1.023166361,1.1704,0.9711,1.61444717801028,1.62963323241685,9.19935382658716
2012-09-30,"Fixed Price with Economic Price Adjustment","R&D","Air Force","08:22.5",-7486.5,1,"Air Force","Air Force","Air Force",FALSE,"R&D","R&D","R&D","Other Services","K","Fixed Price (Other)","Fixed","Fixed","FALSE","Fixed",1,"Other",1,0.980234506,1,1.023166361,1.1704,0.9711,-7.63745813290111e-06,-7.70929873339512e-06,NA
2012-09-30,"Labor Hours","R&D","Air Force","08:22.5",242472.79,26,"Air Force","Air Force","Air Force",FALSE,"R&D","R&D","R&D","Other Services","Z","Time/Mat.","Time/Mat.","Other","FALSE","Other",1,"Other",1,0.980234506,1,1.023166361,1.1704,0.9711,0.000247362022572994,0.000249688796210483,5.38466300967692
2012-09-30,"Order Dependent (IDV only)","R&D","Air Force","08:22.5",0,NA,"Air Force","Air Force","Air Force",FALSE,"R&D","R&D","R&D","Other Services","1","Unlabeled","Unlabeled","Unlabeled","Unlabeled","Unlabeled",1,"Other",1,0.980234506,1,1.023166361,1.1704,0.9711,0,0,0
2012-09-30,"Time and Materials","R&D","Air Force","08:22.5",37651491.24,119,"Air Force","Air Force","Air Force",FALSE,"R&D","R&D","R&D","Other Services","Y","Time/Mat.","Time/Mat.","Other","FALSE","Other",1,"Other",1,0.980234506,1,1.023166361,1.1704,0.9711,0.0384106976540163,0.0387720021007105,7.57578218171807
2012-09-30,"Cost Plus Fixed Fee","Ships","Air Force","08:22.5",49082014.99,11,"Air Force","Air Force","Air Force",FALSE,"Products","Products (All)","Ships","Other Platform/Weap.","U","Cost (Other)","Cost+","Cost+","","Other",NA,"Combination 
or Unlabeled",NA,0.980234506,1,1.023166361,1.1704,0.9711,0.0500717070145662,0.0505426989908351,7.69092238374272
2012-09-30,"Fixed Price Level of Effort","ERS","Air Force","08:22.5",313538.64,3,"Air Force","Air Force","Air Force",FALSE,"ERS","Services (Non-R&D)","Services (Non-R&D)","Other Services","B","Fixed Price (Other)","Fixed","Other","FALSE","Fixed",1,"Other",1,0.980234506,1,1.023166361,1.1704,0.9711,0.000319860847665365,0.000322869570590053,5.49629107022159
2012-09-30,"Fixed Price with Economic Price Adjustment","ERS","Air Force","08:22.5",399490905.3,105,"Air Force","Air Force","Air Force",FALSE,"ERS","Services (Non-R&D)","Services (Non-R&D)","Other Services","K","Fixed Price (Other)","Fixed","Fixed","FALSE","Fixed",1,"Other",1,0.980234506,1,1.023166361,1.1704,0.9711,0.407546258425634,0.411379780970034,8.60150689673391
2012-09-30,"Order Dependent (IDV only)","FRS&C","Air Force","08:22.5",0,NA,"Air Force","Air Force","Air Force",FALSE,"FRS&C","Services (Non-R&D)","Services (Non-R&D)","FRS&C","1","Unlabeled","Unlabeled","Unlabeled","Unlabeled","Unlabeled",1,"Other",1,0.980234506,1,1.023166361,1.1704,0.9711,0,0,0
2012-09-30,"Cost No Fee","Ground Vehicles","Air Force","08:22.5",187312,1,"Air Force","Air Force","Air Force",FALSE,"Products","Products (All)","Ground Vehicles","Ground Vehicles","S","Cost (Other)","Cost+","Cost+","","Other",NA,"Combination 
or Unlabeled",NA,0.980234506,1,1.023166361,1.1704,0.9711,0.000191088967847455,0.000192886417464731,5.27256560101028
2012-09-30,"Cost Plus Award Fee","Launchers & Munitions","Air Force","08:22.5",-269260.79,2,"Air Force","Air Force","Air Force",FALSE,"Products","Products (All)","Launchers & Munitions","Other Platform/Weap.","R","Cost (Other)","Cost+","Cost+","","Other",NA,"Combination 
or Unlabeled",NA,0.980234506,1,1.023166361,1.1704,0.9711,-0.000274690177046267,-0.000277274008855937,NA
2012-09-30,"Cost Plus Fixed Fee","Launchers & Munitions","Air Force","08:22.5",105806748.2,110,"Air Force","Air Force","Air Force",FALSE,"Products","Products (All)","Launchers & Munitions","Other Platform/Weap.","U","Cost (Other)","Cost+","Cost+","","Other",NA,"Combination 
or Unlabeled",NA,0.980234506,1,1.023166361,1.1704,0.9711,0.10794024037346,0.108955563999588,8.0245133672508
2012-09-30,"Labor Hours","MED","Air Force","08:22.5",7025160.66,110,"Air Force","Air Force","Air Force",FALSE,"MED","Services (Non-R&D)","Services (Non-R&D)","Other Services","Z","Time/Mat.","Time/Mat.","Other","FALSE","Other",1,"Other",1,0.980234506,1,1.023166361,1.1704,0.9711,0.00716681632507232,0.00723422990423231,6.84665626067016
2012-09-30,"Cost Plus Award Fee","Missiles & Space","Air Force","08:22.5",345558951.7,89,"Air Force","Air Force","Air Force",FALSE,"Products","Products (All)","Missiles & Space","Other Platform/Weap.","R","Cost (Other)","Cost+","Cost+","","Other",NA,"Combination 
or Unlabeled",NA,0.980234506,1,1.023166361,1.1704,0.9711,0.352526818414205,0.355842808876532,8.53852214784343
2012-09-30,"Cost Plus Incentive","Other","Air Force","08:22.5",6708342.73,8,"Air Force","Air Force","Air Force",FALSE,"Products","Products (All)","Other","Other Products","V","Cost (Plus Incentive)","Cost+","Cost+","","Other",NA,"Combination 
or Unlabeled",NA,0.980234506,1,1.023166361,1.1704,0.9711,0.00684361006365144,0.00690798345175574,6.82661524265579
2012-09-30,"Cost Sharing","Other","Air Force","08:22.5",5200,1,"Air Force","Air Force","Air Force",FALSE,"Products","Products (All)","Other","Other Products","T","Cost (Other)","Cost+","Cost+","","Other",NA,"Combination 
or Unlabeled",NA,0.980234506,1,1.023166361,1.1704,0.9711,5.30485304095181e-06,5.35475234270415e-06,3.7160033436348
2012-09-30,"Fixed Price Award Fee","Other","Air Force","08:22.5",54886.72,2,"Air Force","Air Force","Air Force",FALSE,"Products","Products (All)","Other","Other Products","M","Fixed Price (Other)","Fixed","Fixed","FALSE","Fixed",0,"Fixed Price",0,0.980234506,1,1.023166361,1.1704,0.9711,5.59934583653598e-05,5.65201524044898e-05,4.73946727835926
2012-09-30,"Fixed Price with Economic Price Adjustment","Other","Air Force","08:22.5",3865306.54,56,"Air Force","Air Force","Air Force",FALSE,"Products","Products (All)","Other","Other Products","K","Fixed Price (Other)","Fixed","Fixed","FALSE","Fixed",1,"Other",1,0.980234506,1,1.023166361,1.1704,0.9711,0.00394324676017883,0.00398033831737205,6.58718394155355
2012-09-30,"Cost Plus Award Fee","PAMS","Air Force","08:22.5",1453616567,845,"Air Force","Air Force","Air Force",FALSE,"PAMS","Services (Non-R&D)","Services","PAMS","R","Cost (Other)","Cost+","Cost+","","Other",NA,"Combination 
or Unlabeled",NA,0.980234506,1,1.023166361,1.1704,0.9711,1.48292735881306,1.496876291834,9.16244986402183
2012-09-30,"Cost Plus Incentive","PAMS","Air Force","08:22.5",450342940.5,354,"Air Force","Air Force","Air Force",FALSE,"PAMS","Services (Non-R&D)","Services","PAMS","V","Cost (Plus Incentive)","Cost+","Cost+","","Other",NA,"Combination 
or Unlabeled",NA,0.980234506,1,1.023166361,1.1704,0.9711,0.459423676419732,0.463745176088971,8.65354335920607
2012-09-30,"Cost Plus Award Fee","R&D","Air Force","08:22.5",488983533.2,521,"Air Force","Air Force","Air Force",FALSE,"R&D","R&D","R&D","Other Services","R","Cost (Other)","Cost+","Cost+","","Other",NA,"Combination 
or Unlabeled",NA,0.980234506,1,1.023166361,1.1704,0.9711,0.49884341982142,0.503535715374318,8.68929423425493
